e, e_dot, e_int, stamp, 
-0.009347025264730968, 0.00525809920650433, -0.0020274457662890675, 514534000000, 
-0.008211393503851028, 0.00642937566357249, -0.001846574998100318, 514636000000, 
-0.0072422691443334575, 0.007015853734658369, -0.0016533791941943635, 514738000000, 
-0.006563166430426648, 0.005494090244747933, -0.001467788605240742, 514840000000, 
-0.00598759012445127, 0.004182263399607293, -0.0013195350466140916, 514942000000, 
-0.005617173141992282, 0.003153310961447886, -0.00121119531312468, 515044000000, 
-0.0053725745984869455, 0.002050051753214414, -0.0011318225243286998, 515146000000, 
-0.005374545014434462, 0.0008087604251927338, -0.0010909528503275793, 515248000000, 
-0.005342591556212639, 9.99434742476879e-05, -0.0010726474112756031, 515350000000, 
-0.005169605591779813, 0.0006831314088488286, -0.0010591161441617942, 515452000000, 
-0.005007373101229007, 0.0011173948499454411, -0.0010346380166147639, 515520000000, 
-0.0046655341078229995, 0.0016802382798560462, -0.000989500853388788, 515622000000, 
-0.0042019362080258915, 0.0026847896440103844, -0.0009249895611385265, 515724000000, 
-0.003699024784391547, 0.0032216977447715087, -0.0008377663400160292, 515826000000, 
-0.003298150644078568, 0.0030126185464910784, -0.0007466074424330671, 515928000000, 
-0.0029968024276552097, 0.002340741189121124, -0.000666265190408355, 516030000000, 
